Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
117354,Havells India Limited,HAVELLS#,Havells India Limited,Active,A ,1.00,INE176B01034,Equity,,,,,
117506,TTK Prestige Ltd.,TTKPRESTIG#,TTK PRESTIG,Active,B ,1.00,INE690A01028,Equity,,,,,
117569,KEI Industries Ltd.,KEI#,KEI Industries Ltd.,Active,A ,2.00,INE878B01027,Equity,,,,,
119600,CCL Products (India) Ltd.,CCL#,CCL Products (India) Ltd.,Active,A ,2.00,INE421D01022,Equity,,,,,
120056,TVS Holdings Limited,TVSHLTD#,TVS Holdings Limited,Active,A ,5.00,INE105A01035,Equity,,,,,
120111,Ratnamani Metals & Tubes Ltd,RATNAMANI#,Ratnamani Metals & Tubes Ltd,Active,A ,2.00,INE703B01027,Equity,,,,,
121064,Trident Ltd,TRIDENT#,Trident Ltd.,Active,A ,1.00,INE064C01022,Equity,,,,,
121070,Alok Industries Ltd.,ALOKINDS#,ALOK INDUSTR,Active,A ,1.00,INE270A01029,Equity,,,,,
122074,Elgi Equipments Ltd.,ELGIEQUIP#,ELGI EQUIP,Active,A ,1.00,INE285A01027,Equity,,,,,
122113,Timken India Ltd,TIMKEN#,TIMKEM LT,Active,A ,10.00,INE325A01013,Equity,,,,,
122205,Praj Industries Ltd.,PRAJIND#,Praj Industries Ltd.,Active,A ,2.00,INE074A01025,Equity,,,,,
122275,GE Vernova T&D India Limited,GVTD#,GE Vernova T&D India Limited,Active,A ,2.00,INE200A01026,Equity,,,,,
122287,KALPATARU PROJECTS INTERNATIONAL LIMITED,KPIL#,KALPATARU PROJECTS INTERNATIONAL LIMITED,Active,A ,2.00,INE220B01022,Equity,,,,,
123025,Safari Industries (India) Ltd.,SAFARI#,"Safari Industries (India) Ltd.,",Active,A ,2.00,INE429E01023,Equity,,,,,
123367,DCM Shriram Limited,DCMSHRIRAM#,DCM Shriram Limited,Active,A ,2.00,INE499A01024,Equity,,,,,
123395,3M India Ltd.,3MINDIA#,3M INDIA LTD,Active,A ,10.00,INE470A01017,Equity,,,,,
123405,JM Financial Limited,JMFINANCIL#,JM Financial Limited,Active,A ,1.00,INE780C01023,Equity,,,,,
123457,Linde India Limited,LINDEINDIA#,Linde India Limited,Active,A ,10.00,INE473A01011,Equity,,,,,
123610,ITI Limited (Indian Teleph.Ind.Ltd),ITI#,ITI LIMITED,Active,B ,10.00,INE248A01017,Equity,,,,,
123642,PI Industries Limited,PIIND#,PI Industries Limited,Active,A ,1.00,INE603J01030,Equity,,,,,
124000,POONAWALLA FINCORP LIMITED,POONAWALLA#,POONAWALLA FINCORP LIMITED,Active,A ,2.00,INE511C01022,Equity,,,,,
124200,Vinati Organics Ltd.,VINATIORGA#,"Vinati Organics Ltd.,",Active,A ,1.00,INE410B01037,Equity,,,,,
124208,Aarti Industries Ltd,AARTIIND#,Aarti Industries Ltd,Active,A ,5.00,INE769A01020,Equity,,,,,
124404,Marksans Pharma Ltd.,MARKSANS#,MARKSANS,Active,A ,1.00,INE750C01026,Equity,,,,,
124494,Ipca Laboratories Ltd.,IPCALAB#,Ipca Laboratories Ltd.,Active,A ,1.00,INE571A01038,Equity,,,,,
124558,Neuland Laboratories Limited.,NEULANDLAB#,Neuland Laboratories Limited.,Active,A ,10.00,INE794A01010,Equity,,,,,
